1657450800000,21277.09000000,21295.90000000,21161.67000000,21211.40000000,4474.80481000,1657452599999,95018381.28468700,72552,2163.12333000,45933931.85621230,0
1657452600000,21211.40000000,21304.96000000,21194.13000000,21301.84000000,3741.11395000,1657454399999,79478096.91959000,68007,1941.43773000,41244567.13441290,0
1657454400000,21301.84000000,21345.14000000,21287.06000000,21301.92000000,3349.25764000,1657456199999,71378342.64421190,61251,1685.90140000,35929916.05909670,0
1657456200000,21301.00000000,21329.11000000,21270.46000000,21307.22000000,3184.98664000,1657457999999,67840059.51353010,56861,1648.37778000,35110354.62613490,0
1657458000000,21307.23000000,21313.99000000,21204.07000000,21218.59000000,3297.11365000,1657459799999,70056310.15142850,62210,1653.79968000,35140061.56539400,0
1657459800000,21218.58000000,21218.58000000,20951.01000000,21080.00000000,7293.85447000,1657461599999,153637923.84221890,111784,3458.68205000,72857133.11989130,0
1657461600000,21078.97000000,21080.00000000,20886.89000000,20950.65000000,5770.09528000,1657463399999,121124570.24304240,92211,2713.08330000,56960698.96954410,0
1657463400000,20951.33000000,20952.57000000,20835.73000000,20865.63000000,6571.98328000,1657465199999,137297774.85505170,93489,3226.88922000,67413576.42412110,0
1657465200000,20863.92000000,20979.76000000,20839.23000000,20939.07000000,4905.46158000,1657466999999,102654029.62724620,76193,2500.35538000,52325357.60182040,0
1657467000000,20940.16000000,20966.58000000,20876.54000000,20899.76000000,3964.04849000,1657468799999,82913827.58556230,64936,1965.58712000,41113455.88027380,0
1657468800000,20898.44000000,20925.80000000,20655.00000000,20776.64000000,6363.52496000,1657470599999,132309823.74783450,93495,2944.95829000,61235892.95231660,0
1657470600000,20776.64000000,21052.47000000,20774.87000000,20932.35000000,5941.58806000,1657472399999,124158336.80653130,85550,3029.08181000,63293805.21165460,0
1657472400000,20932.35000000,20939.12000000,20879.42000000,20907.70000000,3542.62880000,1657474199999,74062764.51022000,54320,1785.34049000,37324630.72302080,0
1657474200000,20907.70000000,20954.67000000,20883.91000000,20902.05000000,3415.27681000,1657475999999,71455655.34077840,58658,1691.21989000,35384541.50262290,0
